            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2452134.500000000, A.D. 2001-Aug-13 00:00:00.0000,  1.201494397389865E-01,  5.112745484681184E+00, -2.389577808533743E-02, -7.637450370786384E-03,  5.371263499313018E-04,  1.686975987816590E-04,  2.953723018581015E-02,  5.114212870736583E+00,  3.567555404832912E-04,
2452144.500000000, A.D. 2001-Aug-23 00:00:00.0000,  4.376103048063169E-02,  5.117552061814584E+00, -2.220627791015708E-02, -7.639232990629951E-03,  4.243748913914363E-04,  1.692083858221031E-04,  2.955787459545473E-02,  5.117787339461269E+00,  3.582998437804789E-04,
2452154.500000000, A.D. 2001-Sep-02 00:00:00.0000, -3.263710996236323E-02,  5.121234641648459E+00, -2.051177902043348E-02, -7.640477856686294E-03,  3.120052463179978E-04,  1.696737185694907E-04,  2.957862241700276E-02,  5.121379713401994E+00,  3.600074560274787E-04,
2452164.500000000, A.D. 2001-Sep-12 00:00:00.0000, -1.090282489841638E-01,  5.123787218805735E+00, -1.881292975691010E-02, -7.637022866894975E-03,  1.990028533387341E-04,  1.701122569767500E-04,  2.959942526284293E-02,  5.124981614503568E+00,  3.608011376856961E-04,
2452174.500000000, A.D. 2001-Sep-22 00:00:00.0000, -1.853963357665789E-01,  5.125220630571595E+00, -1.710980692790118E-02, -7.635902531367245E-03,  8.671487860234189E-05,  1.704799710896318E-04,  2.962033069016961E-02,  5.128601277038944E+00,  3.621229755763571E-04,
2452184.500000000, A.D. 2001-Oct-02 00:00:00.0000, -2.617230214778324E-01,  5.125529871673351E+00, -1.540300902451360E-02, -7.630499901051147E-03, -2.471264862671343E-05,  1.708597847655982E-04,  2.964129288291282E-02,  5.132230768201517E+00,  3.639314754727745E-04,
2452194.500000000, A.D. 2001-Oct-12 00:00:00.0000, -3.379938187222817E-01,  5.124718876553868E+00, -1.369289270578563E-02, -7.622707330330904E-03, -1.366467577686472E-04,  1.711919040663526E-04,  2.966231708133441E-02,  5.135870995314492E+00,  3.648470979818252E-04,
2452204.500000000, A.D. 2001-Oct-22 00:00:00.0000, -4.141911032873601E-01,  5.122794657406680E+00, -1.197966263028060E-02, -7.616463790084043E-03, -2.486631617967609E-04,  1.714289310443307E-04,  2.968342403184159E-02,  5.139525550506930E+00,  3.655527235724217E-04,
2452214.500000000, A.D. 2001-Nov-01 00:00:00.0000, -4.902981619917776E-01,  5.119751620982159E+00, -1.026398698831471E-02, -7.604834153701706E-03, -3.593880216822712E-04,  1.717137368488637E-04,  2.970456057084544E-02,  5.143185228788756E+00,  3.668731048456724E-04,
2452224.500000000, A.D. 2001-Nov-11 00:00:00.0000, -5.662999967746619E-01,  5.115601742944883E+00, -8.545952319086995E-03, -7.594362221913968E-03, -4.709236444769621E-04,  1.718888164636314E-04,  2.972577420948040E-02,  5.146858256457890E+00,  3.672454995810069E-04,
2452234.500000000, A.D. 2001-Nov-21 00:00:00.0000, -6.421784429489443E-01,  5.110342278083215E+00, -6.826111228709225E-03, -7.582000944455450E-03, -5.815585925270044E-04,  1.720397049952447E-04,  2.974702453778860E-02,  5.150537636747020E+00,  3.680896772185987E-04,
2452244.500000000, A.D. 2001-Dec-01 00:00:00.0000, -7.179188271966188E-01,  5.103977200624484E+00, -5.104847458183055E-03, -7.565959970831754E-03, -6.906663279677700E-04,  1.722285373443448E-04,  2.976831055966285E-02,  5.154223197185535E+00,  3.697396570484371E-04,
2452254.500000000, A.D. 2001-Dec-11 00:00:00.0000, -7.935049529669611E-01,  5.096514921394661E+00, -3.382365679740855E-03, -7.550690446469208E-03, -8.016268069959673E-04,  1.722683544083418E-04,  2.978965432805875E-02,  5.157918756124326E+00,  3.694173366954719E-04,
2452264.500000000, A.D. 2001-Dec-21 00:00:00.0000, -8.689202962822271E-01,  5.087951773046353E+00, -1.659297214813850E-03, -7.532104835477741E-03, -9.109253410793629E-04,  1.723366649884748E-04,  2.981100712735540E-02,  5.161615878715112E+00,  3.699943289351649E-04,
2452274.500000000, A.D. 2001-Dec-31 00:00:00.0000, -9.441497016268416E-01,  5.078299906146173E+00,  6.425116141406905E-05, -7.513110395742177E-03, -1.019451726482504E-03,  1.723715366511097E-04,  2.983241035367700E-02,  5.165321732474609E+00,  3.710185939697783E-04,
2452284.500000000, A.D. 2002-Jan-10 00:00:00.0000, -1.019176743547801E+00,  5.067558239673433E+00,  1.787734946944998E-03, -7.492258068121769E-03, -1.129164293712144E-03,  1.723064946358451E-04,  2.985382741022531E-02,  5.169029980863629E+00,  3.703088209142707E-04,
2452294.500000000, A.D. 2002-Jan-20 00:00:00.0000, -1.093986258307339E+00,  5.055732281097360E+00,  3.510805464395128E-03, -7.469611880824766E-03, -1.236104186378089E-03,  1.722925375417453E-04,  2.987525918759421E-02,  5.172740778083725E+00,  3.717266885611941E-04,
2452304.500000000, A.D. 2002-Jan-30 00:00:00.0000, -1.168562457908185E+00,  5.042830538646594E+00,  5.233232700994969E-03, -7.445811141585097E-03, -1.343656263272481E-03,  1.721978378220070E-04,  2.989672138798186E-02,  5.176456842886225E+00,  3.720625402024349E-04,
2452314.500000000, A.D. 2002-Feb-09 00:00:00.0000, -1.242890674979662E+00,  5.028851016274611E+00,  6.954395255667486E-03, -7.418980442647246E-03, -1.451773327998796E-03,  1.720470403947491E-04,  2.991817064622935E-02,  5.180170666826620E+00,  3.709195006916962E-04,
2452324.500000000, A.D. 2002-Feb-19 00:00:00.0000, -1.316954941322642E+00,  5.013807329013436E+00,  8.674226389343665E-03, -7.393317259981737E-03, -1.557489836270039E-03,  1.718961176701071E-04,  2.993964835851126E-02,  5.183889417430354E+00,  3.721535420291986E-04,
2452334.500000000, A.D. 2002-Mar-01 00:00:00.0000, -1.390739956386970E+00,  4.997698595538647E+00,  1.039215251815248E-02, -7.363917126674700E-03, -1.663993547010058E-03,  1.716849910381999E-04,  2.996111403008542E-02,  5.187606083250167E+00,  3.714506684586124E-04,
2452344.500000000, A.D. 2002-Mar-11 00:00:00.0000, -1.464231701980213E+00,  4.980532068502812E+00,  1.210784920670644E-02, -7.333668653871806E-03, -1.769527897638910E-03,  1.714456359012485E-04,  2.998257351456743E-02,  5.191321677808185E+00,  3.712109655352679E-04,
2452354.500000000, A.D. 2002-Mar-21 00:00:00.0000, -1.537413707504296E+00,  4.962317406477363E+00,  1.382111883445804E-02, -7.303452325753608E-03, -1.873484394172199E-03,  1.711830654234347E-04,  3.000404062151182E-02,  5.195038592154650E+00,  3.722723912318174E-04,
2452364.500000000, A.D. 2002-Mar-31 00:00:00.0000, -1.610272928902268E+00,  4.943052627905394E+00,  1.553130074574217E-02, -7.267972462993142E-03, -1.978235095557591E-03,  1.708858467673342E-04,  3.002546917468643E-02,  5.198748831122808E+00,  3.707725184556376E-04,
2452374.500000000, A.D. 2002-Apr-10 00:00:00.0000, -1.682794122854480E+00,  4.922753351132495E+00,  1.723837076567548E-02, -7.235008853961561E-03, -2.082118423919235E-03,  1.705144588652390E-04,  3.004690516668339E-02,  5.202460358083130E+00,  3.706350819012881E-04,
2452384.500000000, A.D. 2002-Apr-20 00:00:00.0000, -1.754961826185812E+00,  4.901419654306324E+00,  1.894177643837656E-02, -7.199119908404432E-03, -2.184746813890848E-03,  1.701426392003982E-04,  3.006830717523298E-02,  5.206166000991939E+00,  3.705303387489322E-04,
2452394.500000000, A.D. 2002-Apr-30 00:00:00.0000, -1.826763375776103E+00,  4.879058904063261E+00,  2.064116235074861E-02, -7.160417184615003E-03, -2.287061394014493E-03,  1.697458995590185E-04,  3.008967799523118E-02,  5.209866243770476E+00,  3.695266389036219E-04,
2452404.500000000, A.D. 2002-May-10 00:00:00.0000, -1.898182847344927E+00,  4.855682856513551E+00,  2.233638386802112E-02, -7.123666246768989E-03, -2.388693137619879E-03,  1.692655293395116E-04,  3.011103636889781E-02,  5.213564331533503E+00,  3.696253502038650E-04,
2452414.500000000, A.D. 2002-May-20 00:00:00.0000, -1.969207319773389E+00,  4.831289881480843E+00,  2.402677933552998E-02, -7.081619841242212E-03, -2.488953300371151E-03,  1.688249080216914E-04,  3.013233359254230E-02,  5.217251831498411E+00,  3.688491781934611E-04,
2452424.500000000, A.D. 2002-May-30 00:00:00.0000, -2.039822892884184E+00,  4.805895969490434E+00,  2.571230642125974E-02, -7.040221400614761E-03, -2.589463057770152E-03,  1.682962879201710E-04,  3.015361263198101E-02,  5.220936182965686E+00,  3.678347962680658E-04,
